SEGMENT_ID,SPEED,DIRECTION,LENGTH,STREET_HEADING,START_LONGITUDE,START_LATITUDE,END_LONGITUDE,END_LATITUDE,Temperature (F),Dew Point (F),Humidity (%),Wind Direction,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precipitation Hourly (in),Condition,Month,HOUR,DAY_OF_WEEK
974,-1,WB,0.5,W,-87.67507424,41.82324972,-87.6849,41.82317531,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
975,-1,WB,0.5,W,-87.66551,41.82327531,-87.67507424,41.82324972,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
976,-1,WB,1.0,W,-87.64595204,41.82359009,-87.66551,41.82327531,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
977,-1,WB,0.8,W,-87.63050842,41.82391453,-87.64595204,41.82359009,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
978,-1,WB,0.38,W,-87.62644842,41.82401853,-87.63050842,41.82391453,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
979,-1,WB,0.54,E,-87.61699842,41.82407853,-87.62644842,41.82401853,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
980,-1,WB,0.52,E,-87.60689442,41.82407853,-87.61699842,41.82407853,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
981,-1,NB,0.49,S,-87.5595922635,41.7154042389,-87.5596915555,41.7224364766,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
982,-1,SB,0.48,S,-87.5590213942,41.666172282,-87.5594699634,41.6591934211,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
983,-1,SB,0.52,S,-87.5594319697,41.6737684303,-87.5590213942,41.666172282,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
984,-1,SB,1.25,S,-87.559645328,41.6919421101,-87.5594319697,41.6737684303,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
985,-1,SB,0.62,S,-87.5597578004,41.700977697,-87.559645328,41.6919421101,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
986,-1,SB,0.5,S,-87.5598487355,41.7081692089,-87.5597578004,41.700977697,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
987,-1,SB,0.5,S,-87.5599585029,41.7154067044,-87.5598487355,41.7081692089,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
988,-1,SB,0.49,S,-87.5600578495,41.7224389422,-87.5599585029,41.7154067044,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
989,-1,EB,0.98,W,-87.9048844906,42.008758554,-87.8857937975,42.0094925044,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
990,-1,EB,0.89,W,-87.8857937975,42.0094925044,-87.8684599993,42.0099285465,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
991,-1,EB,0.66,W,-87.8684599993,42.0099285465,-87.855460406,42.010380096,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
992,-1,EB,1.33,W,-87.855460406,42.010380096,-87.8295984545,42.0110763099,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
993,-1,EB,0.68,W,-87.8295984545,42.0110763099,-87.8163277341,42.0113219108,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
994,-1,EB,0.5,W,-87.8163277341,42.0113219108,-87.8065782442,42.0115794459,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
995,-1,EB,0.27,W,-87.8065782442,42.0115794459,-87.8012956054,42.0118596876,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
996,-1,EB,0.64,W,-87.8012956054,42.0118596876,-87.788844102,42.0118012997,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
997,-1,EB,0.79,W,-87.788844102,42.0118012997,-87.7734085578,42.0117270439,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
998,-1,EB,1.17,W,-87.7734085578,42.0117270439,-87.7505285721,42.0117119469,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
999,-1,EB,1.12,W,-87.7505285721,42.0117119469,-87.7285988897,42.0115985088,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1000,-1,EB,1.0,W,-87.7285988897,42.0115985088,-87.7090567368,42.0117196518,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1001,-1,EB,0.47,W,-87.7090567368,42.0117196518,-87.6997466265,42.0119763841,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1002,-1,EB,0.48,W,-87.6997466265,42.0119763841,-87.6902422854,42.0121628852,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1003,-1,EB,0.36,W,-87.6902422854,42.0121628852,-87.6830672906,42.0121053665,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1004,-1,EB,0.41,W,-87.6826977229,42.0123768207,-87.6746953394,42.0125192492,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1005,-1,EB,0.57,W,-87.6746953394,42.0125192492,-87.6634484746,42.0127106157,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1006,-1,WB,0.98,W,-87.885791874,42.0097669164,-87.9048826492,42.0090329667,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1007,-1,WB,0.89,W,-87.8684580013,42.0102029578,-87.885791874,42.0097669164,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1008,-1,WB,0.66,W,-87.855458352,42.0106545068,-87.8684580013,42.0102029578,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1009,-1,WB,1.33,W,-87.8295962893,42.0113507195,-87.855458352,42.0106545068,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1010,-1,WB,0.68,W,-87.8163255119,42.0115963199,-87.8295962893,42.0113507195,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1011,-1,WB,0.5,W,-87.8065759801,42.0118538545,-87.8163255119,42.0115963199,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1012,-1,WB,0.27,W,-87.8012933186,42.012134096,-87.8065759801,42.0118538545,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1013,-1,WB,0.64,W,-87.7888417616,42.0120757075,-87.8012933186,42.012134096,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1014,-1,WB,0.79,W,-87.7734061511,42.012001451,-87.7888417616,42.0120757075,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1015,-1,WB,1.17,W,-87.750526067,42.0119863529,-87.7734061511,42.012001451,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1016,-1,WB,1.12,W,-87.7285962904,42.0118729137,-87.750526067,42.0119863529,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1017,-1,WB,1.0,W,-87.7090540535,42.0119940558,-87.7285962904,42.0118729137,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1018,-1,WB,0.47,W,-87.6997439031,42.0122507875,-87.7090540535,42.0119940558,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1019,-1,WB,0.48,W,-87.6902395212,42.0124372881,-87.6997439031,42.0122507875,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1020,-1,WB,0.36,W,-87.6830644956,42.012379769,-87.6902395212,42.0124372881,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1021,-1,WB,0.41,W,-87.6746925084,42.0127936512,-87.6826949263,42.0126512232,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1022,-1,WB,0.57,W,-87.6634455952,42.0129850171,-87.6746925084,42.0127936512,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1023,-1,NW,0.08,S,-87.6358018547,41.8757000617,-87.6366594269,41.8768042277,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1024,-1,NB,0.35,S,-87.6366594269,41.8768042277,-87.6367064128,41.8819140751,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1025,-1,NB,0.26,N,-87.6367064128,41.8819140751,-87.6367881652,41.8857235783,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1026,-1,NB,0.11,N,-87.6367881652,41.8857235783,-87.6352595929,41.8868541443,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1027,-1,EB,0.15,W,-87.6354447124,41.8867180602,-87.6324858898,41.8867920358,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1028,-1,EB,0.23,W,-87.6324858898,41.8867920358,-87.6279765117,41.8866764518,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1029,-1,EB,0.19,E,-87.6279765117,41.8866764518,-87.6245792239,41.888028878,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1031,-1,EB,0.54,E,-87.62457922,41.88802888,-87.61402835,41.88736263,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1032,-1,SE,0.08,S,-87.6370265926,41.8768064545,-87.636169014,41.8757022912,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1033,-1,SB,0.35,N,-87.6370736078,41.8819163019,-87.6370265926,41.8768064545,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1034,-1,SB,0.26,N,-87.637155382,41.8857258051,-87.6370736078,41.8819163019,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1035,-1,SB,0.11,N,-87.635626816,41.886856376,-87.637155382,41.8857258051,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1036,-1,WB,0.15,W,-87.6324828907,41.8870664305,-87.6354417258,41.8869924633,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1037,-1,WB,0.23,E,-87.627973493,41.8869508682,-87.6324828907,41.8870664305,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1038,-1,WB,0.19,E,-87.6245761907,41.8883032777,-87.627973493,41.8869508682,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1040,-1,WB,0.54,E,-87.61402527,41.88763704,-87.62457619,41.88830328,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1041,-1,EB,0.51,W,-87.7453577712,41.8817351892,-87.7354603388,41.8818154942,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1042,-1,EB,0.5,W,-87.7354603388,41.8818154942,-87.7257302987,41.8818520281,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1043,-1,EB,0.51,W,-87.7257302987,41.8818520281,-87.715829066,41.8814050014,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1044,-1,EB,0.17,W,-87.715829066,41.8814050014,-87.7125300265,41.8816234727,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1045,-1,EB,0.32,W,-87.7125300265,41.8816234727,-87.7061493984,41.8817444375,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1046,-1,EB,0.5,W,-87.7061493984,41.8817444375,-87.6963109116,41.8818559957,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1047,-1,EB,0.5,W,-87.6963109116,41.8818559957,-87.6864587479,41.8819481405,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1048,-1,EB,0.5,W,-87.6864587479,41.8819481405,-87.6766645172,41.8820947137,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1049,-1,EB,0.5,W,-87.6766645172,41.8820947137,-87.6668391286,41.8822417003,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1050,-1,EB,0.11,W,-87.6668391286,41.8822417003,-87.664672601,41.8826899771,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1051,-1,EB,0.41,W,-87.664672601,41.8826899771,-87.6566669933,41.8829113042,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1052,-1,EB,0.47,W,-87.6566669933,41.8829113042,-87.647404773,41.883031561,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1053,-1,EB,0.53,W,-87.647404773,41.883031561,-87.6370264614,41.883144306,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1054,33,EB,0.64,W,-87.6370264614,41.883144306,-87.6244239148,41.8831986058,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1055,-1,WB,0.32,E,-87.6143562664,41.8845180727,-87.6206419402,41.8846520046,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1056,22,WB,0.19,E,-87.6206419402,41.8846520046,-87.6244501884,41.8846086464,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1057,-1,WB,0.65,E,-87.6244501884,41.8846086464,-87.637068542,41.8845986991,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1058,-1,WB,0.53,W,-87.637068542,41.8845986991,-87.6474313736,41.8844304739,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1059,-1,WB,0.47,W,-87.6474313736,41.8844304739,-87.6567189866,41.8842675466,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1060,-1,WB,0.34,W,-87.6567189866,41.8842675466,-87.6633319571,41.8842641098,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1061,-1,WB,0.1,W,-87.6633319571,41.8842641098,-87.6648232007,41.8831805916,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1062,-1,WB,0.1,W,-87.6648232007,41.8831805916,-87.6668699742,41.8834361798,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1063,-1,WB,0.5,W,-87.6668699742,41.8834361798,-87.6766889546,41.8832841185,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1064,-1,WB,0.5,W,-87.6766889546,41.8832841185,-87.686483181,41.8831334079,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1065,-1,WB,0.510504045,W,-87.74536029,41.88212644,-87.73545778,41.88208991,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1066,-1,WB,0.501846836,W,-87.7354629,41.88212644,-87.7257277,41.88212644,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1067,-1,WB,0.511603281,W,-87.7257329,41.88212644,-87.71582642,41.88167941,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1068,-1,WB,0.170820505,W,-87.71583171,41.88167941,-87.71252737,41.88189788,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1069,-1,WB,1.01112486187,W,-87.7410732843,41.7347437377,-87.7606266356,41.7343735804,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1070,-1,EB,0.966706481618,W,-87.7985964302,41.7191142354,-87.779908374,41.7195224755,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1071,-1,EB,0.596381306374,W,-87.779908374,41.7195224755,-87.7683761219,41.7196721811,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1072,-1,EB,0.414209784714,W,-87.7683761219,41.7196721811,-87.7603653352,41.7196627048,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1073,-1,EB,1.01087096799,W,-87.7603653352,41.7196627048,-87.7408203843,41.7200026803,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1074,-1,EB,1.0091051633,W,-87.7408203843,41.7200026803,-87.721311348,41.720397153,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1075,-1,WB,0.966706481618,W,-87.7799060195,41.7197968969,-87.7985941552,41.7193886577,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1076,-1,WB,0.596381306374,W,-87.7683737183,41.719946602,-87.7799060195,41.7197968969,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1077,-1,WB,0.414209784714,W,-87.7603628975,41.7199371253,-87.7683737183,41.719946602,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1078,-1,WB,1.01087096799,W,-87.7408178634,41.7202770999,-87.7603628975,41.7199371253,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1079,-1,WB,1.0091051633,W,-87.7213087442,41.7206715715,-87.7408178634,41.7202770999,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1080,-1,EB,1.09593318122,W,-87.6625398368,41.6628497334,-87.6413683477,41.6631935046,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1081,-1,EB,1.22681017401,W,-87.6413683477,41.6631935046,-87.6176632662,41.6632816133,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1082,-1,EB,1.53562368359,E,-87.618454928,41.6589702239,-87.5888058664,41.6598188126,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1083,-1,EB,1.52864671422,E,-87.5888058664,41.6598188126,-87.5592878166,41.6590521297,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1084,-1,WB,0.883600754942,W,-87.7191682775,41.6622990645,-87.7362363989,41.6619773476,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1085,-1,WB,1.00285924025,W,-87.699794552,41.6626028163,-87.7191682775,41.6622990645,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1086,-1,WB,1.02065574789,W,-87.680074197,41.6627860697,-87.699794552,41.6626028163,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1087,-1,WB,0.907892221885,W,-87.6625369886,41.6631241516,-87.680074197,41.6627860697,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1088,-1,WB,1.09593318122,W,-87.6413654096,41.6634679215,-87.6625369886,41.6631241516,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1089,31,WB,1.22681017401,E,-87.6176602275,41.6635560289,-87.6413654096,41.6634679215,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1090,-1,WB,1.53562368359,E,-87.5888027055,41.6600932265,-87.6184518931,41.6592446397,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1091,-1,WB,1.52864671422,E,-87.5592845305,41.6593265417,-87.5888027055,41.6600932265,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1092,-1,NB,1.93642552555,S,-87.738416167,41.662924475,-87.7395747648,41.6909694478,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1093,-1,NB,1.0084869463,S,-87.7395747648,41.6909694478,-87.7400739323,41.7055773806,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1094,-1,EB,1.04519884952,W,-87.8041973344,41.8648814237,-87.7839436323,41.8652555922,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1095,-1,EB,0.503414826848,W,-87.7839436323,41.8652555922,-87.7741877636,41.8654115846,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1096,-1,WB,1.04519884952,W,-87.7839412829,41.8655300069,-87.8041950717,41.8651558393,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1097,-1,WB,0.503414826848,W,-87.7741853725,41.8656859988,-87.7839412829,41.8655300069,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1098,-1,EB,1.03941949415,W,-87.8036133151,41.8502380854,-87.7834806928,41.8507279962,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1099,27,EB,1.0,W,-87.7834806928,41.8507279962,-87.7634806928,41.8507279962,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1100,29,EB,1.0,W,-87.7634806928,41.8507279962,-87.7442689094,41.8512059248,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1101,27,EB,0.246436741944,W,-87.7442689094,41.8512059248,-87.7394933319,41.8512417062,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1102,-1,WB,1.03941949415,W,-87.7834783427,41.8510024115,-87.803611051,41.8505125016,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1103,-1,WB,1.0,W,-87.763913,41.851385,-87.7834783427,41.8510024115,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1104,-1,WB,1.0,W,-87.7442663916,41.8514803382,-87.763913,41.851385,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1105,0,WB,0.246436741944,W,-87.7394907937,41.8515161194,-87.7442663916,41.8514803382,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1106,-1,EB,0.587255391559,W,-87.8208285832,41.793506825,-87.809893771,41.7911742685,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1107,-1,EB,0.431797331368,W,-87.809893771,41.7911742685,-87.8015893359,41.7918962998,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1108,-1,WB,0.587255391559,W,-87.8098915385,41.7914486879,-87.8208263971,41.7937812447,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1109,-1,WB,0.431797331368,W,-87.8015870679,41.7921707188,-87.8098915385,41.7914486879,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1110,-1,EB,0.996672897241,W,-87.7991410397,41.7334064726,-87.7798668245,41.7337543424,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1111,-1,EB,0.994779835109,W,-87.7798668245,41.7337543424,-87.7606290734,41.7340991605,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1112,-1,EB,1.01112486187,W,-87.7606290734,41.7340991605,-87.7410758053,41.7344693189,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1113,-1,WB,0.996672897241,W,-87.7798644687,41.7340287632,-87.7991387659,41.7336808942,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1114,-1,WB,0.994779835109,W,-87.7606266356,41.7343735804,-87.7798644687,41.7340287632,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1115,-1,EB,1.00727769413,W,-87.7202991601,41.6912250073,-87.7008290506,41.6914305788,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1116,-1,EB,1.01775151447,W,-87.7008290506,41.6914305788,-87.6811565356,41.6916419497,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1117,-1,WB,1.00727769413,W,-87.7008263623,41.6917049977,-87.7202965545,41.6914994271,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1118,-1,WB,1.01775151447,W,-87.6811537636,41.6919163675,-87.7008263623,41.6917049977,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1119,-1,EB,0.883600754942,W,-87.736238934,41.6617029255,-87.7191708852,41.6620246432,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1120,-1,EB,1.00285924025,W,-87.7191708852,41.6620246432,-87.6997972419,41.6623283961,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1121,-1,EB,1.02065574789,W,-87.6997972419,41.6623283961,-87.6800769707,41.6625116506,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1122,-1,EB,0.907892221885,W,-87.6800769707,41.6625116506,-87.6625398368,41.6628497334,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1123,-1,NB,1.00592669863,S,-87.7400739323,41.7055773806,-87.7406249198,41.7201471215,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1124,-1,NB,0.987950842819,S,-87.7406249198,41.7201471215,-87.740933,41.7344603497,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1125,-1,NB,1.00806841738,S,-87.7434054086,41.82213967,-87.7435648614,41.8367455138,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1126,18,NB,1.00091521838,S,-87.7435648614,41.8367455138,-87.7440666919,41.8512433072,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1127,28,NB,1.01614769431,S,-87.7440666919,41.8512433072,-87.7446180929,41.865960857,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1128,-1,SB,1.93642552555,S,-87.7399408793,41.6909713387,-87.7387821225,41.6629263687,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1129,-1,SB,1.0084869463,S,-87.7404401297,41.7055792705,-87.7399408793,41.6909713387,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1130,-1,SB,1.00592669863,S,-87.7409911999,41.7201490102,-87.7404401297,41.7055792705,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1131,-1,SB,0.987950842819,S,-87.7412993615,41.734462238,-87.7409911999,41.7201490102,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1132,-1,SB,1.00806841738,S,-87.7439318058,41.8367473974,-87.7437722696,41.8221415535,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1133,-1,SB,1.00091521838,S,-87.7444337191,41.8512451897,-87.7439318058,41.8367473974,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1134,-1,SB,1.01614769431,S,-87.7449852043,41.8659627382,-87.7444337191,41.8512451897,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1135,-1,NB,0.985856855567,S,-87.7983351666,41.7192584688,-87.7988981508,41.7335370706,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1136,-1,NB,1.02154901966,S,-87.7988981508,41.7335370706,-87.7996073417,41.7483295009,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1137,-1,NB,0.998187349343,S,-87.7996073417,41.7483295009,-87.8000739985,41.7627887025,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1138,-1,NB,0.591573841805,S,-87.8000739985,41.7627887025,-87.8046535707,41.7706448626,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1139,-1,NB,0.261893470976,S,-87.8046535707,41.7706448626,-87.8007155573,41.7772906843,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1141,-1,NB,0.256108230285,S,-87.8015092952,41.7958120365,-87.801764719,41.7995180128,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1142,-1,NB,0.471806000906,S,-87.801764719,41.7995180128,-87.8018035778,41.8063542176,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1143,-1,NB,0.777183216869,S,-87.8018035778,41.8063542176,-87.802238778,41.8176105439,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1144,-1,NB,0.251006425204,S,-87.802238778,41.8176105439,-87.8024252034,41.8212448346,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
